Назва,LATITUDE,LONGITUDE,Дата,place_name,place_type,координати,civilian objects,посилання,Область,"артилерія, міномети, танки",авіа,ракетний,кількість ракет,дрони-камікадзе ,type of projectile,adress,type of projectile
Синельникове,48.3766395,35.5178953,04/01/2023,,,точні,,https://www.pravda.com.ua/news/2022/04/6/7337507/,Дніпропетровська,,,1,,,,,
Радехів,50.2812062,24.6188431,04/01/2023,,,точні,,https://www.pravda.com.ua/news/2022/04/6/7337507/,Львівська,,,1,,,,,
Тошівка,48.78481,38.57808,04/01/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/6/7337507/,Луганська,1,,,,,,,
Торецьк,48.38623522,37.84194077,04/01/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/6/7337507/,Донецька,1,,,,,,,
Очеретине,48.23960578,37.61289232,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/6/7337507/,Донецька,1,,,,,,,
Мар'їнка,47.93591419,37.51577307,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/6/7337507/,Донецька,1,,,,,,,
Авдіївка,48.17688,37.69786,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/6/7337507/,Донецька,1,,,,,,,
Авдіївка,48.17356,37.69652,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/6/7337507/,Донецька,1,,,,,,,
Авдіївка,48.1726,37.70186,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/6/7337507/,Донецька,1,,,,,,,
Олексіївка,50.05316124,36.19073637,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337938/,Харківська,1,,,,,,,
Харків,50.03547592,36.37131221,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337938/,Харківська,1,,,,,,Салтівка,
Харків,49.94260905,36.36705039,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337938/,Харківська,1,,1,,,,ХТЗ,
Барвенково,48.82653,37.43165,04/02/2023,залізниця,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337922/,Харківська,,1,,,,,,
Лозова,48.89727005,36.31239977,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337798/,Харківська,1,,1,,,,,
Новотошківське,48.72430253,38.62772334,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Луганська,1,,,,,,,
Сєвєродонецьк,48.98463,38.49575,04/02/2023,лікарня,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Луганська,1,,,,,,,
Лисичанськ,48.92006979,38.39789511,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Луганська,1,,,,,,,
Новодружеськ,48.96191326,38.34396012,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Луганська,1,,,,,,,
Тошківка,48.78060422,38.55886064,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Луганська,1,,,,,,,
Рубіжне,49.00787,38.38366,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Луганська,1,,,,,,,
Рубіжне,49.00379,38.38425,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Луганська,1,,,,,,,
Рубіжне,49.0095,38.38389,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Луганська,1,,,,,,,
Рубіжне,49.00507,38.38754,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Луганська,1,,,,,,,
Рубіжне,49.00495,38.38161,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Луганська,1,,,,,,,
Рубіжне,49.01079,38.38712,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Луганська,1,,,,,,,
Рубіжне,49.01067,38.38122,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Луганська,1,,,,,,,
Мар'їнка,47.94660869,37.49723365,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Донецька,1,,,,,,,
Новомихайлівка,47.85352635,37.47568435,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Донецька,1,,1,,,,,
Авдіївка,48.16789,37.70573,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Донецька,1,,,,,,,
Авдіївка,48.16456,37.70469,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Донецька,1,,,,,,,
Очеретине,48.24089197,37.60958784,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Донецька,1,,,,,,,
Торецьк,48.39233392,37.84726227,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Донецька,1,,,,,,,
Бериславський район,46.90616723,33.38501921,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Херсонська,1,,,,,,Бериславський район,
Копані,46.808,32.309,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Херсонська,1,,,,,,,
Каланчак,46.21962,33.25016,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337771/,Херсонська,1,,,,,,,
Попасна,48.64497,38.37527,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337767/,Луганська,1,,,,,,,
Попасна,48.64328,38.3762,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337767/,Луганська,1,,,,,,,
Попасна,48.64437,38.37398,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337767/,Луганська,1,,,,,,,
Попасна,48.64344,38.37375,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337767/,Луганська,1,,,,,,,
Попасна,48.64013,38.37267,04/02/2023,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/7/7337767/,Луганська,1,,,,,,,
Золоте,48.69716019,38.51672161,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337767/,Луганська,1,,,,,,,
Гірське,48.75064463,38.49482648,04/02/2023,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/7/7337767/,Луганська,1,,,,,,,
Ольшаниця,49.62940571,30.65187285,04/02/2023,військові склади,,точні,,,Київська,,,1,,,,,
Красносілка,46.61154995,30.76661906,04/02/2023,,,точні,,https://www.pravda.com.ua/news/2022/04/8/7338219/,Одеська,,,1,,,,,
Золоте,48.7141,38.46726,04/03/2022,,,точні,,https://www.pravda.com.ua/news/2022/04/8/7338195/,Луганська,1,,,,,,,
Сєвєродонецьк,48.96356587,38.45309264,04/03/2022,,,точні,,https://www.pravda.com.ua/news/2022/04/8/7338195/,Луганська,1,,,,,,,
Лисичанськ,48.90133,38.45765,04/03/2022,,,точні,,https://www.pravda.com.ua/news/2022/04/8/7338195/,Луганська,1,,,,,,,
Лисичанськ,48.89638,38.46116,04/03/2022,,,точні,,https://www.pravda.com.ua/news/2022/04/8/7338195/,Луганська,1,,,,,,,
Лисичанськ,48.89919,38.45916,04/03/2022,,,точні,,https://www.pravda.com.ua/news/2022/04/8/7338195/,Луганська,1,,,,,,,
Кремінна,49.03688615,38.25527226,04/03/2022,,,точні,,https://www.pravda.com.ua/news/2022/04/8/7338195/,Луганська,1,,,,,,,
Краматорськ,48.72577016,37.54279183,04/03/2022,вокзал,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338168/,Донецька,,,1,,,,,
Маріуполь,47.05655,37.50974,04/03/2022,корабель,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338113/,Донецька,1,,,,,,,
Одеса,46.48593158,30.63789217,04/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/04/8/7338102/,Одеська,,,1,,,,,
Харків,49.99196,36.38337,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338053/,Харківська,1,,,,,,,
Харків,49.98266,36.40965,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338053/,Харківська,1,,,,,,,
Харків,50.0532,36.32229,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338053/,Харківська,1,,,,,,,
Харків,50.06309,36.3684,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338053/,Харківська,1,,,,,,,
Харків,50.05053,36.35674,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338053/,Харківська,1,,,,,,,
Харків,49.89936,36.20316,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338053/,Харківська,1,,,,,,,
Харків,49.89954,36.20809,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338053/,Харківська,1,,,,,,,
Харків,49.8971,36.20879,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338053/,Харківська,1,,,,,,,
Харків,49.89586,36.2104,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338053/,Харківська,1,,,,,,,
Авдіївка,48.168,37.70557,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338049/,Донецька,1,,,,,,,
Авдіївка,48.16549,37.70368,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338049/,Донецька,1,,,,,,,
Авдіївка,48.17603,37.69717,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338049/,Донецька,1,,,,,,,
Попасна,48.64497,38.37527,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Попасна,48.64328,38.3762,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Попасна,48.64437,38.37398,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Попасна,48.64344,38.37375,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Попасна,48.64013,38.37267,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Попасна,48.63653,38.38025,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Попасна,48.63532,38.38216,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Попасна,48.62815,38.38547,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Попасна,48.62753,38.38583,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Рубіжне,49.00787,38.38366,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Рубіжне,49.01207,38.38129,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Рубіжне,49.0095,38.38389,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Рубіжне,49.01079,38.38712,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Рубіжне,49.01067,38.38122,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Луганська,1,,,,,,,
Вугледар,47.77909167,37.24427795,04/03/2022,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Донецька,,1,,,,,,
Слов'янськ,48.854,37.623,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/8/7338038/,Донецька,,1,,,,,,
Баштанський р-н,47.34948013,32.28974485,04/03/2022,,,неточні,,https://www.pravda.com.ua/news/2022/04/8/7338038/,Миколаївська,1,,,,,,Баштанський р-н,
Рубіжне,49.04296001,38.38479237,04/03/2022,цистерна з азотною кислотою,,неточні,,https://www.pravda.com.ua/news/2022/04/9/7338435/,Луганська,1,,,,,,,
Харків,50.03759438,36.29135271,04/03/2022,Житлові будинки,,неточні,1,https://www.pravda.com.ua/news/2022/04/9/7338439/,Харківська,,,1,,,,,
Рубіжне,49.01689,38.37477,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/9/7338421/,Луганська,1,,,,,,,
Рубіжне,49.01802,38.37397,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/9/7338421/,Луганська,1,,,,,,,
Рубіжне,49.01618,38.36807,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/9/7338421/,Луганська,1,,,,,,,
Рубіжне,49.01733,38.36726,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/9/7338421/,Луганська,1,,,,,,,
Рубіжне,49.02103,38.36633,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/9/7338421/,Луганська,1,,,,,,,
Рубіжне,49.02371,38.38466,04/03/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/9/7338421/,Луганська,1,,,,,,,
Рубіжне,49.00577,38.3775,04/04/2022,Житлові будинки,,точні,1,https://www.pravda.com.ua/news/2022/04/9/7338421/,Луганська,1,,,,,,,
